name,attributes,image,rarity score,token id,rank
Bobblehead #5046,"[{'value': 'Bear', 'trait_type': 'Race'}, {'value': 'Teal Blue', 'trait_type': 'Background'}, {'value': 'Hook', 'trait_type': 'Left Item'}, {'value': 'Glass of Scotch', 'trait_type': 'Right Item'}, {'value': 'Astronaut Suit', 'trait_type': 'Top'}, {'value': 'Astronaut Suit', 'trait_type': 'Bottoms'}, {'value': 'Yellow', 'trait_type': 'Puck'}, {'value': 'Bloodshot', 'trait_type': 'Eyes'}, {'value': 'Hipster Glasses', 'trait_type': 'Eye Accessory'}, {'value': 'Gold Tooth', 'trait_type': 'Mouth'}, {'value': 'Horns', 'trait_type': 'Hat'}, {'value': 'Silver Hoop', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmVS7e3K8YR1fzg4QrSmxdqVo22HwgAdPQwWTRxyDBCW9f,200.36808964210093,5046,446
Bobblehead #2034,"[{'value': 'Cat', 'trait_type': 'Race'}, {'value': 'Pastel Yellow', 'trait_type': 'Background'}, {'value': 'Indestructable Phone', 'trait_type': 'Left Item'}, {'value': 'Jacket', 'trait_type': 'Top'}, {'value': 'Track Pants', 'trait_type': 'Bottoms'}, {'value': 'Pile of Bones', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Smile', 'trait_type': 'Mouth'}, {'value': 'Tie', 'trait_type': 'Neck Accessory'}, {'value': 'Helicopter', 'trait_type': 'Hat'}, {'trait_type': 'Ear Accessory', 'value': 'None'}, {'trait_type': 'Right Item', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmbFksRrDHDDSLCDX2aUe65ksFnK7u5deW4dzpkisAc7YG,200.20556991210574,2034,447
Bobblehead #250,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Dark Green', 'trait_type': 'Background'}, {'value': 'Potted Plant', 'trait_type': 'Left Item'}, {'value': 'Sword', 'trait_type': 'Right Item'}, {'value': 'Jacket', 'trait_type': 'Top'}, {'value': 'Track Pants', 'trait_type': 'Bottoms'}, {'value': 'Radioactive Waste', 'trait_type': 'Puck'}, {'value': 'Closed', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Smile', 'trait_type': 'Mouth'}, {'value': 'Fur Wrap', 'trait_type': 'Neck Accessory'}, {'value': 'Bald', 'trait_type': 'Hair'}, {'value': 'Unicorn', 'trait_type': 'Hat'}, {'trait_type': 'Ear Accessory', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmeHep1AkDZmBZ8QVT6ZYwf9X2rV4nEpsrghYtz6ZrrmP8,200.12522507505793,250,448
Bobblehead #5109,"[{'value': 'Cat', 'trait_type': 'Race'}, {'value': 'Fluorescent Orange', 'trait_type': 'Background'}, {'value': 'Telescope', 'trait_type': 'Left Item'}, {'value': 'Fishing Rod', 'trait_type': 'Right Item'}, {'value': 'Football Jersey', 'trait_type': 'Top'}, {'value': 'Shorts', 'trait_type': 'Bottoms'}, {'value': 'Olympic Podium', 'trait_type': 'Puck'}, {'value': 'Closed', 'trait_type': 'Eyes'}, {'value': 'Hipster Glasses', 'trait_type': 'Eye Accessory'}, {'value': 'Toothy Smirk', 'trait_type': 'Mouth'}, {'value': 'Unicorn', 'trait_type': 'Hat'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmRkZBgvbzx7rCyziRz6zuPb3tin9FyLDc6WgrCFmvPWdE,200.1227137684457,5109,449
Bobblehead #6445,"[{'value': 'Bear', 'trait_type': 'Race'}, {'value': 'Fluorescent Yellow', 'trait_type': 'Background'}, {'value': 'Indestructable Phone', 'trait_type': 'Left Item'}, {'value': 'White Flag', 'trait_type': 'Right Item'}, {'value': 'T-Shirt', 'trait_type': 'Top'}, {'value': 'Santa Suit', 'trait_type': 'Bottoms'}, {'value': 'Gray', 'trait_type': 'Puck'}, {'value': 'K.O', 'trait_type': 'Eyes'}, {'value': 'Sunglasses', 'trait_type': 'Eye Accessory'}, {'value': 'Neutral', 'trait_type': 'Mouth'}, {'value': 'Bowtie', 'trait_type': 'Neck Accessory'}, {'trait_type': 'Hat', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmdumJsGo6y3KYBevkhe5NvWoDjSh3Z5MaMh5mwPBN3TAi,199.93554015133603,6445,450
Bobblehead #9083,"[{'value': 'Cat', 'trait_type': 'Race'}, {'value': 'Pastel Yellow', 'trait_type': 'Background'}, {'value': 'Boxing Glove', 'trait_type': 'Left Item'}, {'value': 'Potted Plant', 'trait_type': 'Right Item'}, {'value': 'Topless', 'trait_type': 'Top'}, {'value': 'Track Pants', 'trait_type': 'Bottoms'}, {'value': 'Gray', 'trait_type': 'Puck'}, {'value': 'Closed', 'trait_type': 'Eyes'}, {'value': 'Eyepatch', 'trait_type': 'Eye Accessory'}, {'value': 'Wide Open', 'trait_type': 'Mouth'}, {'value': 'Horns', 'trait_type': 'Hat'}, {'value': 'Diamond Stud', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmSL8mnEF9451CAeU8naSXibWX2jNtw3pdZ6w5smqUrcgw,199.7534581876456,9083,451
Bobblehead #5883,"[{'value': 'Cat', 'trait_type': 'Race'}, {'value': 'Maroon', 'trait_type': 'Background'}, {'value': 'Glass of Scotch', 'trait_type': 'Left Item'}, {'value': 'Sparkler', 'trait_type': 'Right Item'}, {'value': 'Suit', 'trait_type': 'Top'}, {'value': 'Santa Suit', 'trait_type': 'Bottoms'}, {'value': 'Green', 'trait_type': 'Puck'}, {'value': 'Bloodshot', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Smile', 'trait_type': 'Mouth'}, {'value': 'Bowtie', 'trait_type': 'Neck Accessory'}, {'value': 'Gold Stud', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Hat', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmNN1VzWApbE8o47eLVvWN3FvM1JocxyRB33KDt3aKJKry,199.7282630237287,5883,452
Bobblehead #2885,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Sky Blue', 'trait_type': 'Background'}, {'value': 'Hook', 'trait_type': 'Left Item'}, {'value': 'Topless', 'trait_type': 'Top'}, {'value': 'Briefs', 'trait_type': 'Bottoms'}, {'value': 'Yellow', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': 'Eyepatch', 'trait_type': 'Eye Accessory'}, {'value': 'Gold Tooth', 'trait_type': 'Mouth'}, {'value': 'Fantom Chain', 'trait_type': 'Neck Accessory'}, {'value': 'Bald', 'trait_type': 'Hair'}, {'value': 'Bunny Ears', 'trait_type': 'Hat'}, {'value': 'Diamond Stud', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Right Item', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/Qmb4mRw2hM6xHYEVExLvdmvpPmRv2PkTbGWdWWNgijZCEk,199.71938676721433,2885,453
Bobblehead #4565,"[{'value': 'Shiba', 'trait_type': 'Race'}, {'value': 'Purple', 'trait_type': 'Background'}, {'value': 'Pocket Watch', 'trait_type': 'Left Item'}, {'value': 'Fishing Rod', 'trait_type': 'Right Item'}, {'value': 'Vest', 'trait_type': 'Top'}, {'value': 'Dress Pants', 'trait_type': 'Bottoms'}, {'value': 'Autumn Leaves', 'trait_type': 'Puck'}, {'value': 'Bloodshot', 'trait_type': 'Eyes'}, {'value': 'Eyepatch', 'trait_type': 'Eye Accessory'}, {'value': 'Tongue Out', 'trait_type': 'Mouth'}, {'value': 'Unicorn', 'trait_type': 'Hat'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmekgeJqnQsnAMnhYLUM49Rk76PGSd6FdLSYNagxtGpeem,199.6694422660458,4565,454
Bobblehead #9551,"[{'value': 'Cat', 'trait_type': 'Race'}, {'value': 'Lime Green', 'trait_type': 'Background'}, {'value': 'Pocket Watch', 'trait_type': 'Left Item'}, {'value': 'Welding Torch', 'trait_type': 'Right Item'}, {'value': 'Topless', 'trait_type': 'Top'}, {'value': 'Jeans', 'trait_type': 'Bottoms'}, {'value': 'Pile of Bones', 'trait_type': 'Puck'}, {'value': 'Hooded', 'trait_type': 'Eyes'}, {'value': 'Hipster Glasses', 'trait_type': 'Eye Accessory'}, {'value': 'Bubblegum', 'trait_type': 'Mouth'}, {'value': 'Fantom Chain', 'trait_type': 'Neck Accessory'}, {'value': 'Top Hat', 'trait_type': 'Hat'}, {'trait_type': 'Ear Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmYgaac4WkQAB7H4YEpak7DF7cSiJEArk3HsME3WuFEYLr,199.57673611393295,9551,455
Bobblehead #4865,"[{'value': 'Shiba', 'trait_type': 'Race'}, {'value': 'Fluorescent Orange', 'trait_type': 'Background'}, {'value': 'Trident', 'trait_type': 'Left Item'}, {'value': 'Menorah', 'trait_type': 'Right Item'}, {'value': 'T-Shirt', 'trait_type': 'Top'}, {'value': 'Shorts', 'trait_type': 'Bottoms'}, {'value': 'Olympic Podium', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': 'Hipster Glasses', 'trait_type': 'Eye Accessory'}, {'value': 'Gold Tooth', 'trait_type': 'Mouth'}, {'value': 'Tie', 'trait_type': 'Neck Accessory'}, {'value': 'Halo', 'trait_type': 'Hat'}, {'value': 'Diamond Stud', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmSZQ3WRVBws6mZjU5qm47m7rwu3ZVPCa35nGw3PPkZHbC,199.2655477070679,4865,456
Bobblehead #4245,"[{'value': 'Cat', 'trait_type': 'Race'}, {'value': 'Pastel Yellow', 'trait_type': 'Background'}, {'value': 'Potted Plant', 'trait_type': 'Left Item'}, {'value': 'Dog on a Leash', 'trait_type': 'Right Item'}, {'value': 'Jacket', 'trait_type': 'Top'}, {'value': 'Briefs', 'trait_type': 'Bottoms'}, {'value': 'Tree Stump', 'trait_type': 'Puck'}, {'value': 'Bloodshot', 'trait_type': 'Eyes'}, {'value': 'Sunglasses', 'trait_type': 'Eye Accessory'}, {'value': 'Wide Open', 'trait_type': 'Mouth'}, {'value': 'Fur Wrap', 'trait_type': 'Neck Accessory'}, {'value': 'Helicopter', 'trait_type': 'Hat'}, {'value': 'Diamond Stud', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmP4GCsxBRkwnjRmtdRgcTbuj4icW5DGaaCcBuyKUBajUv,198.94688391031409,4245,457
Bobblehead #5765,"[{'value': 'Bull', 'trait_type': 'Race'}, {'value': 'Teal Blue', 'trait_type': 'Background'}, {'value': 'Sword', 'trait_type': 'Left Item'}, {'value': 'Sparkler', 'trait_type': 'Right Item'}, {'value': 'Santa Suit', 'trait_type': 'Top'}, {'value': 'Briefs', 'trait_type': 'Bottoms'}, {'value': 'Black', 'trait_type': 'Puck'}, {'value': 'Wink', 'trait_type': 'Eyes'}, {'value': 'Sunglasses', 'trait_type': 'Eye Accessory'}, {'value': 'Tongue Out', 'trait_type': 'Mouth'}, {'value': 'Flower Garland', 'trait_type': 'Neck Accessory'}, {'value': 'Airpods', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Hat', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmQ8N52HFLXkiTuJpePtvrDiJTYTMybWNPDkCMdEfdaV3Q,198.8721182787172,5765,458
Bobblehead #3585,"[{'value': 'Bear', 'trait_type': 'Race'}, {'value': 'Pastel Yellow', 'trait_type': 'Background'}, {'value': 'Surfboard', 'trait_type': 'Left Item'}, {'value': 'Sword', 'trait_type': 'Right Item'}, {'value': 'Hawaiian Shirt', 'trait_type': 'Top'}, {'value': 'Track Pants', 'trait_type': 'Bottoms'}, {'value': 'Tree Stump', 'trait_type': 'Puck'}, {'value': 'Hooded', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Wide Open', 'trait_type': 'Mouth'}, {'value': 'Fez', 'trait_type': 'Hat'}, {'value': 'Silver Studs (Pair)', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmaRYQg5sv8PGa3oArXw2UNr7sUjuCQvEAQymu6ToAjC5Z,198.84791656757346,3585,459
Bobblehead #7437,"[{'value': 'Bull', 'trait_type': 'Race'}, {'value': 'Pastel Yellow', 'trait_type': 'Background'}, {'value': 'Hook', 'trait_type': 'Left Item'}, {'value': 'Glass of Scotch', 'trait_type': 'Right Item'}, {'value': 'Suit', 'trait_type': 'Top'}, {'value': 'Shorts', 'trait_type': 'Bottoms'}, {'value': 'Black', 'trait_type': 'Puck'}, {'value': 'Closed', 'trait_type': 'Eyes'}, {'value': '3D Glasses', 'trait_type': 'Eye Accessory'}, {'value': 'Braces', 'trait_type': 'Mouth'}, {'value': 'Fur Wrap', 'trait_type': 'Neck Accessory'}, {'value': 'Halo', 'trait_type': 'Hat'}, {'value': 'Silver Studs (Pair)', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmemahPQKNuCQxNFTyz2vgvMsiTK95hsMvkKkHGcbvAHTr,198.7088859535584,7437,460
Bobblehead #7671,"[{'value': 'Bear', 'trait_type': 'Race'}, {'value': 'Red', 'trait_type': 'Background'}, {'value': 'Torch', 'trait_type': 'Right Item'}, {'value': 'Hawaiian Shirt', 'trait_type': 'Top'}, {'value': 'Santa Suit', 'trait_type': 'Bottoms'}, {'value': 'Indigo', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Smile', 'trait_type': 'Mouth'}, {'value': 'Flower Garland', 'trait_type': 'Neck Accessory'}, {'value': 'Party Hat', 'trait_type': 'Hat'}, {'value': 'Silver Hoop', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Left Item', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmZvDyKYUU8vc8UbJh7gXuUunDcajeJD854ckUGfws1bWq,198.45394968854308,7671,461
Bobblehead #2940,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Garden Park', 'trait_type': 'Background'}, {'value': 'Indestructable Phone', 'trait_type': 'Left Item'}, {'value': 'Dog on a Leash', 'trait_type': 'Right Item'}, {'value': 'Topless', 'trait_type': 'Top'}, {'value': 'Briefs', 'trait_type': 'Bottoms'}, {'value': 'Powder Blue', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': 'Hipster Glasses', 'trait_type': 'Eye Accessory'}, {'value': 'Neutral', 'trait_type': 'Mouth'}, {'value': 'Fantom Chain', 'trait_type': 'Neck Accessory'}, {'value': 'Bed Hair', 'trait_type': 'Hair'}, {'trait_type': 'Hat', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmWBnTA4WL17C9TA3MxggdwimZnkQzvhW87ujA3Uos2oqA,198.3271208301069,2940,462
Bobblehead #6601,"[{'value': 'Shiba', 'trait_type': 'Race'}, {'value': 'Psychedelic Realm', 'trait_type': 'Background'}, {'value': 'Triple Spatula', 'trait_type': 'Right Item'}, {'value': 'Track Suit Top', 'trait_type': 'Top'}, {'value': 'Shorts', 'trait_type': 'Bottoms'}, {'value': 'Yellow', 'trait_type': 'Puck'}, {'value': 'K.O', 'trait_type': 'Eyes'}, {'value': 'Monocle', 'trait_type': 'Eye Accessory'}, {'value': 'Tongue Out', 'trait_type': 'Mouth'}, {'value': 'Tie', 'trait_type': 'Neck Accessory'}, {'trait_type': 'Left Item', 'value': 'None'}, {'trait_type': 'Hat', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmUmdStEk1ngj3WGR7fj9fP1T7VVCZcVCEZfc6fuwbsyuv,198.32401893512971,6601,463
Bobblehead #2074,"[{'value': 'Bear', 'trait_type': 'Race'}, {'value': 'Fluorescent Yellow', 'trait_type': 'Background'}, {'value': 'Fishing Rod', 'trait_type': 'Left Item'}, {'value': 'Sparkler', 'trait_type': 'Right Item'}, {'value': 'Jacket', 'trait_type': 'Top'}, {'value': 'Shorts', 'trait_type': 'Bottoms'}, {'value': 'Tree Stump', 'trait_type': 'Puck'}, {'value': 'Wink', 'trait_type': 'Eyes'}, {'value': 'Eyepatch', 'trait_type': 'Eye Accessory'}, {'value': 'Tongue Out', 'trait_type': 'Mouth'}, {'value': 'Fez', 'trait_type': 'Hat'}, {'value': 'Gold Stud', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmdAgPEJUqX7E85CqyTTpa7TNQHXihifKSbDCRYkk8bSSa,198.28393984411355,2074,464
Bobblehead #365,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Dark Green', 'trait_type': 'Background'}, {'value': 'Potted Plant', 'trait_type': 'Left Item'}, {'value': 'Sparkler', 'trait_type': 'Right Item'}, {'value': 'Topless', 'trait_type': 'Top'}, {'value': 'Track Pants', 'trait_type': 'Bottoms'}, {'value': 'Gray', 'trait_type': 'Puck'}, {'value': 'Wink', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Tongue Out', 'trait_type': 'Mouth'}, {'value': 'Bed Hair', 'trait_type': 'Hair'}, {'value': 'Top Hat', 'trait_type': 'Hat'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmbnS4oMTMtacs4SNqkGbtyCY6nMZgkgJ6DSRLtKxh8juL,198.20023876682455,365,465
Bobblehead #3805,"[{'value': 'Horse', 'trait_type': 'Race'}, {'value': 'Pastel Yellow', 'trait_type': 'Background'}, {'value': 'Welding Torch', 'trait_type': 'Left Item'}, {'value': 'Sparkler', 'trait_type': 'Right Item'}, {'value': 'Astronaut Suit', 'trait_type': 'Top'}, {'value': 'Astronaut Suit', 'trait_type': 'Bottoms'}, {'value': 'Ice', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Neutral', 'trait_type': 'Mouth'}, {'value': 'Gold Medal', 'trait_type': 'Neck Accessory'}, {'trait_type': 'Hat', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmUebBVPyXnFzQ732HszMng2rdb3cNFLddsuc9waN4pvWz,198.10184739148735,3805,466
Bobblehead #524,"[{'value': 'Ape', 'trait_type': 'Race'}, {'value': 'Maroon', 'trait_type': 'Background'}, {'value': 'White Flag', 'trait_type': 'Left Item'}, {'value': 'Menorah', 'trait_type': 'Right Item'}, {'value': 'Camo Shirt', 'trait_type': 'Top'}, {'value': 'Dress Pants', 'trait_type': 'Bottoms'}, {'value': 'Orange', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': '3D Glasses', 'trait_type': 'Eye Accessory'}, {'value': 'Smile', 'trait_type': 'Mouth'}, {'value': 'Fantom Chain', 'trait_type': 'Neck Accessory'}, {'trait_type': 'Hat', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmbSGDXehFinGBr8zPwtzmUg4vSCH58ZzUNe5zhW2pEna9,198.04232606695314,524,467
Bobblehead #9978,"[{'value': 'Bear', 'trait_type': 'Race'}, {'value': 'Baskeball Arena', 'trait_type': 'Background'}, {'value': 'Pocket Watch', 'trait_type': 'Left Item'}, {'value': 'Pineapple', 'trait_type': 'Right Item'}, {'value': 'T-Shirt', 'trait_type': 'Top'}, {'value': 'Briefs', 'trait_type': 'Bottoms'}, {'value': 'Orange', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': 'Hipster Glasses', 'trait_type': 'Eye Accessory'}, {'value': 'Neutral', 'trait_type': 'Mouth'}, {'value': 'Trapper Hat', 'trait_type': 'Hat'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmTvszDZP82y29uuBEV9kEhWxs2kgBrnzfxKahkrqdAzxm,198.0343094885614,9978,468
Bobblehead #8410,"[{'value': 'Cat', 'trait_type': 'Race'}, {'value': 'Swamp', 'trait_type': 'Background'}, {'value': 'Trident', 'trait_type': 'Left Item'}, {'value': 'Sword', 'trait_type': 'Right Item'}, {'value': 'Longsleeve Shirt', 'trait_type': 'Top'}, {'value': 'Dress Pants', 'trait_type': 'Bottoms'}, {'value': 'Red', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': 'Eyepatch', 'trait_type': 'Eye Accessory'}, {'value': 'Frown', 'trait_type': 'Mouth'}, {'value': 'Fur Wrap', 'trait_type': 'Neck Accessory'}, {'value': 'Pirate Hat', 'trait_type': 'Hat'}, {'value': 'Gold Stud', 'trait_type': 'Ear Accessory'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmSazcUkLtybrRMbKqLxzmXr8vQk9FJqWcXHRdywvDKdP8,197.9015441216745,8410,469
Bobblehead #7985,"[{'value': 'Ape', 'trait_type': 'Race'}, {'value': 'Psychedelic Realm', 'trait_type': 'Background'}, {'value': 'Dog on a Leash', 'trait_type': 'Left Item'}, {'value': 'Welding Torch', 'trait_type': 'Right Item'}, {'value': 'Suit', 'trait_type': 'Top'}, {'value': 'Jeans', 'trait_type': 'Bottoms'}, {'value': 'Black', 'trait_type': 'Puck'}, {'value': 'Wide Open', 'trait_type': 'Eyes'}, {'value': '', 'trait_type': 'Eye Accessory'}, {'value': 'Neutral', 'trait_type': 'Mouth'}, {'value': 'Flower Garland', 'trait_type': 'Neck Accessory'}, {'value': 'Fez', 'trait_type': 'Hat'}, {'trait_type': 'Ear Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/Qmba4iqhHYp9z4YYcgNLPDxvyHoSYUkWVDrwvH5cvKSkf9,197.8762007082198,7985,470
Bobblehead #841,"[{'value': 'Shiba', 'trait_type': 'Race'}, {'value': 'Sky Blue', 'trait_type': 'Background'}, {'value': 'Crystal Ball', 'trait_type': 'Left Item'}, {'value': 'Potted Plant', 'trait_type': 'Right Item'}, {'value': 'Astronaut Suit', 'trait_type': 'Top'}, {'value': 'Astronaut Suit', 'trait_type': 'Bottoms'}, {'value': 'Royal Blue', 'trait_type': 'Puck'}, {'value': 'Hooded', 'trait_type': 'Eyes'}, {'value': '3D Glasses', 'trait_type': 'Eye Accessory'}, {'value': 'Tongue Out', 'trait_type': 'Mouth'}, {'value': 'Bunny Ears', 'trait_type': 'Hat'}, {'trait_type': 'Neck Accessory', 'value': 'None'}, {'trait_type': 'Ear Accessory', 'value': 'None'}, {'trait_type': 'Hair', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmfUfBf7ttMUJ7zrRD77miuiJwjGMhWEAtHjBRnsK3Wqz9,197.84418642367643,841,471
Bobblehead #6298,"[{'value': 'Human', 'trait_type': 'Race'}, {'value': 'Sandy Sunset', 'trait_type': 'Background'}, {'value': 'Indestructable Phone', 'trait_type': 'Left Item'}, {'value': 'Glass of Scotch', 'trait_type': 'Right Item'}, {'value': 'Hawaiian Shirt', 'trait_type': 'Top'}, {'value': 'Track Pants', 'trait_type': 'Bottoms'}, {'value': 'Yellow', 'trait_type': 'Puck'}, {'value': 'Hooded', 'trait_type': 'Eyes'}, {'value': 'Hipster Glasses', 'trait_type': 'Eye Accessory'}, {'value': 'Tongue Out', 'trait_type': 'Mouth'}, {'value': 'Fantom Chain', 'trait_type': 'Neck Accessory'}, {'value': 'Bed Hair', 'trait_type': 'Hair'}, {'value': 'Crown', 'trait_type': 'Hat'}, {'trait_type': 'Ear Accessory', 'value': 'None'}]",https://incepthink.mypinata.cloud/ipfs/QmWR7UKf8HC14ficKf2HBqkTMFuZxjEwN11hKea7nes2Gq,197.80738416355467,6298,472
